body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_noCharacters,subj_noWords,subj_reply,subj_richness,url_atSymbol,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
FALSE,FALSE,1422280,23368,4,23373,0.016433473,FALSE,FALSE,TRUE,49,4,FALSE,FALSE,14,2,TRUE,0.142857143,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,9939,430,23,932,0.093772009,FALSE,FALSE,FALSE,27,2,TRUE,FALSE,31,5,FALSE,0.161290323,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,14380,582,22,1324,0.092072323,FALSE,FALSE,FALSE,33,2,TRUE,FALSE,38,8,FALSE,0.210526316,FALSE,TRUE,3,11,21,10,11,0,32,0,FALSE,FALSE,H
FALSE,FALSE,162356,2671,2,2674,0.01646998,TRUE,FALSE,FALSE,24,1,FALSE,FALSE,33,5,FALSE,0.151515152,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,49586,961,11,1202,0.024240713,FALSE,FALSE,FALSE,56,3,TRUE,FALSE,25,5,FALSE,0.2,FALSE,FALSE,5,4,4,2,0,0,4,0,FALSE,FALSE,H
FALSE,TRUE,19194,777,19,1982,0.103261436,FALSE,FALSE,TRUE,13,2,TRUE,FALSE,69,11,FALSE,0.15942029,FALSE,TRUE,2,14,23,17,7,0,30,0,FALSE,FALSE,H
FALSE,TRUE,9934,430,23,932,0.093819207,FALSE,FALSE,FALSE,43,2,TRUE,FALSE,34,5,FALSE,0.147058824,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,5016,229,14,456,0.090909091,FALSE,TRUE,FALSE,34,2,TRUE,FALSE,6,1,FALSE,0.166666667,FALSE,FALSE,3,10,14,8,1,0,15,0,FALSE,FALSE,H
FALSE,FALSE,425,68,5,78,0.183529412,FALSE,FALSE,TRUE,39,3,TRUE,FALSE,37,10,FALSE,0.27027027,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,FALSE,429,65,6,75,0.174825175,FALSE,FALSE,FALSE,42,2,TRUE,FALSE,54,13,FALSE,0.240740741,FALSE,FALSE,7,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,2896,188,0,300,0.10359116,FALSE,FALSE,FALSE,64,2,TRUE,FALSE,45,11,FALSE,0.244444444,FALSE,FALSE,3,4,4,0,3,0,7,0,FALSE,FALSE,H
FALSE,TRUE,263,17,2,23,0.087452471,FALSE,FALSE,TRUE,37,2,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,TRUE,2,3,1,0,1,0,2,0,TRUE,FALSE,H
FALSE,TRUE,4611,193,8,456,0.098893949,FALSE,FALSE,FALSE,50,3,TRUE,FALSE,19,2,FALSE,0.105263158,TRUE,FALSE,4,3,2,0,0,0,2,0,FALSE,FALSE,H
FALSE,FALSE,747699,9767,2,9782,0.013082805,FALSE,FALSE,FALSE,32,3,FALSE,FALSE,23,2,FALSE,0.086956522,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,FALSE,429,65,6,75,0.174825175,FALSE,FALSE,FALSE,35,2,TRUE,FALSE,54,13,FALSE,0.240740741,FALSE,FALSE,7,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,5457,166,7,248,0.045446216,FALSE,FALSE,FALSE,27,2,TRUE,FALSE,36,7,FALSE,0.194444444,FALSE,FALSE,8,7,7,1,1,0,8,0,FALSE,FALSE,H
FALSE,TRUE,5335,214,5,287,0.053795689,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,39,8,FALSE,0.205128205,FALSE,TRUE,4,7,10,8,1,0,11,0,FALSE,FALSE,H
FALSE,TRUE,36239,551,20,2227,0.061453131,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,48,9,FALSE,0.1875,FALSE,FALSE,4,18,48,40,6,0,54,0,FALSE,FALSE,H
FALSE,TRUE,9825,362,18,1172,0.119287532,FALSE,FALSE,FALSE,50,3,TRUE,FALSE,12,2,FALSE,0.166666667,FALSE,TRUE,3,4,3,2,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,5302,241,10,636,0.119954734,FALSE,FALSE,FALSE,35,4,TRUE,FALSE,31,5,TRUE,0.161290323,FALSE,TRUE,2,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,1682,121,11,208,0.123662307,FALSE,FALSE,FALSE,46,3,TRUE,FALSE,11,3,TRUE,0.272727273,FALSE,TRUE,2,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,2933,150,7,195,0.066484828,FALSE,FALSE,FALSE,23,4,TRUE,FALSE,27,6,FALSE,0.222222222,FALSE,FALSE,3,5,7,1,7,0,14,1,FALSE,FALSE,H
FALSE,TRUE,6356,252,0,635,0.099905601,FALSE,FALSE,FALSE,24,1,TRUE,FALSE,26,4,FALSE,0.153846154,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,10326,444,32,940,0.091032346,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,28,5,FALSE,0.178571429,TRUE,TRUE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,7148,318,19,663,0.092753218,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,15,2,FALSE,0.133333333,FALSE,TRUE,3,7,11,3,0,0,11,0,TRUE,FALSE,H
FALSE,FALSE,41940,547,0,547,0.013042442,FALSE,FALSE,FALSE,68,4,FALSE,FALSE,12,1,FALSE,0.083333333,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,5131,151,6,357,0.06957708,FALSE,FALSE,FALSE,60,3,TRUE,FALSE,44,6,FALSE,0.136363636,TRUE,TRUE,5,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,1323,77,9,114,0.0861678,FALSE,FALSE,FALSE,22,2,TRUE,FALSE,32,4,FALSE,0.125,FALSE,FALSE,2,6,4,1,1,0,5,1,FALSE,TRUE,H
FALSE,TRUE,9217,373,37,746,0.080937398,TRUE,FALSE,FALSE,38,3,TRUE,FALSE,33,5,FALSE,0.151515152,FALSE,TRUE,3,7,14,5,1,0,15,0,TRUE,FALSE,H
FALSE,TRUE,35971,470,0,473,0.013149482,FALSE,FALSE,FALSE,34,2,TRUE,FALSE,57,11,FALSE,0.192982456,FALSE,FALSE,3,2,0,0,12,0,12,0,FALSE,FALSE,H
FALSE,TRUE,2756,116,4,308,0.111756168,FALSE,FALSE,FALSE,39,3,TRUE,FALSE,15,2,FALSE,0.133333333,FALSE,TRUE,2,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,1946,170,4,284,0.145940391,FALSE,FALSE,FALSE,40,3,FALSE,FALSE,59,8,FALSE,0.13559322,FALSE,FALSE,0,2,0,0,1,0,1,0,FALSE,FALSE,H
FALSE,TRUE,213638,2779,0,2781,0.013017347,FALSE,FALSE,FALSE,43,2,FALSE,FALSE,56,6,FALSE,0.107142857,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,2435,77,2,183,0.075154004,FALSE,FALSE,TRUE,42,5,TRUE,FALSE,40,8,FALSE,0.2,FALSE,TRUE,3,5,4,1,1,0,5,0,TRUE,FALSE,H
FALSE,TRUE,3185,221,13,437,0.137205651,FALSE,FALSE,FALSE,45,3,TRUE,FALSE,19,2,FALSE,0.105263158,FALSE,TRUE,0,4,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,51505,673,0,675,0.013105524,FALSE,FALSE,FALSE,33,2,TRUE,FALSE,44,7,FALSE,0.159090909,FALSE,FALSE,2,2,0,0,1,0,1,0,FALSE,FALSE,H
FALSE,TRUE,813,67,7,85,0.104551046,FALSE,FALSE,FALSE,53,4,TRUE,FALSE,22,4,FALSE,0.181818182,FALSE,TRUE,1,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,9934,430,23,932,0.093819207,FALSE,FALSE,FALSE,43,2,TRUE,FALSE,34,5,FALSE,0.147058824,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,1181,104,2,145,0.122777307,FALSE,FALSE,TRUE,46,5,TRUE,FALSE,22,4,FALSE,0.181818182,FALSE,FALSE,3,3,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,273,33,4,42,0.153846154,FALSE,FALSE,FALSE,37,3,TRUE,FALSE,34,7,FALSE,0.205882353,FALSE,FALSE,1,4,2,0,0,0,2,0,FALSE,FALSE,H
FALSE,TRUE,10022,1076,2,2313,0.230792257,FALSE,FALSE,FALSE,34,4,FALSE,FALSE,40,6,FALSE,0.15,FALSE,TRUE,2,2,11,5,4,0,15,0,TRUE,FALSE,H
FALSE,TRUE,9910,427,23,931,0.09394551,FALSE,FALSE,FALSE,41,2,TRUE,FALSE,31,5,FALSE,0.161290323,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,9890,388,17,1018,0.102932255,FALSE,FALSE,FALSE,40,2,TRUE,FALSE,40,6,FALSE,0.15,TRUE,FALSE,4,9,22,11,10,0,32,0,FALSE,FALSE,H
FALSE,TRUE,9510,311,13,630,0.066246057,FALSE,FALSE,FALSE,36,3,TRUE,FALSE,27,5,FALSE,0.185185185,FALSE,TRUE,3,4,6,4,3,0,9,0,FALSE,FALSE,H
FALSE,FALSE,30798,419,0,422,0.013702188,FALSE,FALSE,FALSE,40,2,FALSE,FALSE,48,6,FALSE,0.125,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,FALSE,22602,298,0,310,0.0137156,FALSE,FALSE,FALSE,27,2,FALSE,FALSE,20,3,FALSE,0.15,FALSE,FALSE,0,1,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,FALSE,425,65,6,75,0.176470588,FALSE,FALSE,FALSE,36,2,TRUE,FALSE,54,13,FALSE,0.240740741,FALSE,FALSE,7,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,3092,205,10,342,0.110608021,FALSE,FALSE,FALSE,4,1,TRUE,FALSE,40,8,FALSE,0.2,FALSE,FALSE,2,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,799,69,7,85,0.106382979,FALSE,FALSE,FALSE,53,4,TRUE,FALSE,22,4,FALSE,0.181818182,FALSE,TRUE,2,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,414352,6001,0,6011,0.014506989,FALSE,FALSE,FALSE,50,3,FALSE,FALSE,23,4,FALSE,0.173913043,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,237817,2928,0,3095,0.013014208,FALSE,FALSE,FALSE,33,2,TRUE,FALSE,21,2,FALSE,0.095238095,FALSE,FALSE,3,2,0,0,2,0,2,0,FALSE,FALSE,H
FALSE,TRUE,3401,214,0,333,0.097912379,FALSE,FALSE,FALSE,30,2,TRUE,FALSE,27,5,FALSE,0.185185185,FALSE,FALSE,2,6,4,2,2,0,6,0,FALSE,FALSE,H
FALSE,TRUE,4889,215,7,439,0.089793414,TRUE,FALSE,FALSE,29,2,TRUE,FALSE,23,4,FALSE,0.173913043,FALSE,FALSE,2,6,4,1,2,0,6,0,FALSE,FALSE,H
FALSE,TRUE,588,59,7,79,0.134353741,FALSE,FALSE,FALSE,21,1,TRUE,FALSE,24,6,FALSE,0.25,FALSE,FALSE,3,4,2,1,0,0,2,0,FALSE,FALSE,H
FALSE,TRUE,7777,237,6,745,0.095795294,TRUE,FALSE,TRUE,35,3,TRUE,FALSE,16,2,FALSE,0.125,FALSE,FALSE,0,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,36245,552,20,2227,0.061442958,FALSE,FALSE,FALSE,42,4,TRUE,FALSE,49,9,FALSE,0.183673469,FALSE,FALSE,4,19,48,40,6,0,54,0,FALSE,FALSE,H
FALSE,FALSE,319,30,3,39,0.122257053,FALSE,FALSE,TRUE,33,2,FALSE,FALSE,25,6,FALSE,0.24,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,557,51,6,61,0.10951526,FALSE,FALSE,FALSE,22,3,TRUE,FALSE,22,4,FALSE,0.181818182,FALSE,TRUE,2,3,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,FALSE,827,114,7,152,0.183796856,FALSE,FALSE,TRUE,29,3,FALSE,FALSE,20,2,FALSE,0.1,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,12903,511,43,1251,0.096954197,FALSE,FALSE,FALSE,49,2,TRUE,FALSE,38,5,FALSE,0.131578947,FALSE,FALSE,4,7,23,12,8,0,31,0,FALSE,FALSE,H
FALSE,TRUE,6098,252,11,509,0.08346999,FALSE,FALSE,FALSE,38,3,TRUE,FALSE,53,8,FALSE,0.150943396,FALSE,TRUE,1,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,FALSE,47303,673,10,701,0.014819356,FALSE,FALSE,FALSE,24,2,FALSE,FALSE,31,3,FALSE,0.096774194,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,3371,184,8,369,0.109463067,FALSE,FALSE,FALSE,9,1,TRUE,FALSE,33,7,FALSE,0.212121212,FALSE,FALSE,5,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,1659,121,6,196,0.11814346,FALSE,FALSE,FALSE,59,4,FALSE,FALSE,10,1,FALSE,0.1,TRUE,FALSE,1,2,0,0,1,0,1,0,FALSE,FALSE,H
FALSE,TRUE,3090,207,0,306,0.099029126,FALSE,FALSE,FALSE,33,2,TRUE,FALSE,37,8,FALSE,0.216216216,FALSE,FALSE,3,2,6,2,1,0,7,0,FALSE,FALSE,H
FALSE,TRUE,9300,240,9,907,0.097526882,FALSE,FALSE,FALSE,31,2,TRUE,FALSE,33,7,FALSE,0.212121212,FALSE,TRUE,2,3,1,0,0,0,1,0,TRUE,FALSE,H
FALSE,TRUE,1520,118,0,207,0.136184211,FALSE,FALSE,FALSE,27,2,TRUE,FALSE,26,3,FALSE,0.115384615,FALSE,FALSE,2,2,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,288,17,2,23,0.079861111,FALSE,FALSE,FALSE,43,2,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,TRUE,4,3,1,0,2,1,3,1,FALSE,TRUE,H
FALSE,TRUE,11545,416,13,1027,0.088956258,FALSE,FALSE,FALSE,44,2,TRUE,FALSE,57,11,FALSE,0.192982456,FALSE,TRUE,3,4,12,11,2,0,14,0,FALSE,FALSE,H
FALSE,TRUE,9962,316,13,634,0.063641839,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,37,6,FALSE,0.162162162,FALSE,TRUE,3,4,6,4,3,0,9,0,FALSE,FALSE,H
FALSE,TRUE,8114,314,16,664,0.081833867,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,18,3,FALSE,0.166666667,FALSE,TRUE,5,11,13,5,0,0,13,0,TRUE,FALSE,H
FALSE,TRUE,1653,102,13,168,0.101633394,TRUE,FALSE,FALSE,26,2,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,TRUE,2,6,4,1,1,0,5,0,FALSE,FALSE,H
FALSE,TRUE,1879,67,2,109,0.05800958,FALSE,FALSE,FALSE,44,1,TRUE,FALSE,30,4,FALSE,0.133333333,FALSE,FALSE,3,4,5,4,0,0,5,0,FALSE,FALSE,H
FALSE,TRUE,3077,77,0,253,0.082222944,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,28,2,FALSE,0.071428571,FALSE,FALSE,2,4,3,1,0,0,3,0,FALSE,FALSE,H
FALSE,TRUE,6234,174,6,633,0.101539942,FALSE,TRUE,FALSE,47,3,TRUE,FALSE,27,3,FALSE,0.111111111,FALSE,TRUE,3,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,993,72,6,122,0.12286002,FALSE,FALSE,TRUE,31,3,TRUE,FALSE,41,7,FALSE,0.170731707,FALSE,FALSE,1,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,14209,227,5,677,0.047645858,FALSE,FALSE,FALSE,34,1,TRUE,FALSE,55,13,FALSE,0.236363636,FALSE,TRUE,3,4,38,34,2,0,40,0,TRUE,FALSE,H
FALSE,TRUE,1148,75,11,128,0.111498258,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,22,3,FALSE,0.136363636,FALSE,TRUE,3,5,3,1,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,14490,584,22,1328,0.091649413,FALSE,FALSE,FALSE,25,2,TRUE,FALSE,34,7,FALSE,0.205882353,FALSE,TRUE,3,11,21,10,11,0,32,0,FALSE,FALSE,H
FALSE,TRUE,4535,227,8,436,0.096141125,FALSE,FALSE,FALSE,47,3,TRUE,FALSE,28,6,FALSE,0.214285714,FALSE,FALSE,2,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,24903,328,0,330,0.013251415,FALSE,FALSE,FALSE,45,4,TRUE,FALSE,38,7,FALSE,0.184210526,FALSE,FALSE,3,2,0,0,24,0,24,0,FALSE,FALSE,H
FALSE,TRUE,6598,289,7,660,0.100030312,FALSE,FALSE,FALSE,31,4,TRUE,FALSE,14,2,FALSE,0.142857143,FALSE,TRUE,3,4,2,3,7,0,9,0,TRUE,FALSE,H
FALSE,TRUE,24818,495,4,1739,0.07007011,FALSE,FALSE,FALSE,40,3,TRUE,FALSE,18,3,FALSE,0.166666667,TRUE,TRUE,3,7,10,1,5,0,15,0,FALSE,FALSE,H
FALSE,TRUE,12903,511,43,1251,0.096954197,FALSE,FALSE,FALSE,49,2,TRUE,FALSE,38,5,FALSE,0.131578947,FALSE,FALSE,4,7,23,12,8,0,31,0,FALSE,FALSE,H
FALSE,TRUE,54239,192,12,4446,0.081970538,FALSE,FALSE,FALSE,55,3,TRUE,FALSE,25,6,TRUE,0.24,FALSE,FALSE,2,5,7,0,8,0,15,0,FALSE,FALSE,H
FALSE,TRUE,196,6,0,6,0.030612245,FALSE,FALSE,FALSE,33,3,TRUE,TRUE,38,7,FALSE,0.184210526,FALSE,FALSE,5,3,2,1,0,0,2,0,FALSE,FALSE,H
FALSE,TRUE,1573,112,6,217,0.137952956,FALSE,FALSE,FALSE,26,3,TRUE,FALSE,31,5,FALSE,0.161290323,FALSE,FALSE,3,4,3,0,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,59152,772,0,774,0.013084934,FALSE,FALSE,FALSE,40,2,FALSE,FALSE,45,6,FALSE,0.133333333,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,7356,98,0,98,0.013322458,FALSE,FALSE,FALSE,52,4,TRUE,FALSE,36,6,FALSE,0.166666667,FALSE,FALSE,0,2,0,0,2,0,2,0,FALSE,FALSE,H
FALSE,TRUE,5540,304,10,703,0.126895307,FALSE,FALSE,FALSE,43,3,TRUE,FALSE,17,2,FALSE,0.117647059,FALSE,FALSE,2,3,2,3,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,2631,123,4,187,0.071075637,FALSE,FALSE,FALSE,29,2,TRUE,FALSE,13,1,FALSE,0.076923077,FALSE,TRUE,3,2,1,0,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,6305,245,12,521,0.082632831,FALSE,FALSE,TRUE,35,3,TRUE,FALSE,46,5,FALSE,0.108695652,FALSE,TRUE,1,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,11390,464,21,1198,0.105179982,TRUE,FALSE,FALSE,38,2,TRUE,FALSE,38,6,FALSE,0.157894737,TRUE,TRUE,4,8,23,14,10,0,33,0,FALSE,FALSE,H
FALSE,TRUE,1759,143,10,269,0.1529278,FALSE,FALSE,FALSE,46,3,TRUE,FALSE,15,2,FALSE,0.133333333,FALSE,FALSE,3,4,3,0,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,19194,777,19,1982,0.103261436,FALSE,FALSE,TRUE,14,2,TRUE,FALSE,67,11,FALSE,0.164179104,FALSE,TRUE,2,14,23,17,7,0,30,0,FALSE,FALSE,H
TRUE,TRUE,19705,720,7,1755,0.089063689,FALSE,FALSE,FALSE,44,3,TRUE,FALSE,13,2,FALSE,0.153846154,FALSE,FALSE,2,8,6,0,1,0,7,0,FALSE,FALSE,H
FALSE,TRUE,9973,317,13,636,0.063772185,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,31,6,FALSE,0.193548387,FALSE,TRUE,3,4,6,4,3,0,9,0,FALSE,FALSE,H
FALSE,TRUE,2362,154,1,230,0.097375106,FALSE,FALSE,FALSE,18,1,TRUE,FALSE,12,2,FALSE,0.166666667,FALSE,FALSE,2,3,5,1,3,0,8,0,FALSE,FALSE,H
FALSE,TRUE,4396,220,2,548,0.124658781,FALSE,FALSE,FALSE,34,3,TRUE,FALSE,19,2,FALSE,0.105263158,FALSE,FALSE,2,4,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,288,17,2,23,0.079861111,FALSE,FALSE,FALSE,43,2,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,TRUE,4,3,1,0,2,1,3,1,FALSE,TRUE,H
FALSE,FALSE,455,72,6,85,0.186813187,FALSE,FALSE,TRUE,52,3,FALSE,FALSE,16,3,FALSE,0.1875,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,1438,103,17,209,0.145340751,TRUE,FALSE,FALSE,29,2,TRUE,FALSE,22,3,FALSE,0.136363636,FALSE,TRUE,3,4,2,1,1,0,3,0,TRUE,FALSE,H
FALSE,FALSE,47225,673,10,700,0.014822657,FALSE,FALSE,FALSE,17,1,FALSE,FALSE,29,3,FALSE,0.103448276,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,1658,104,14,168,0.1013269,TRUE,FALSE,FALSE,22,2,TRUE,FALSE,23,4,FALSE,0.173913043,FALSE,TRUE,2,6,4,1,1,0,5,0,FALSE,FALSE,H
FALSE,TRUE,1148,75,11,128,0.111498258,FALSE,FALSE,FALSE,23,2,TRUE,FALSE,22,3,FALSE,0.136363636,FALSE,TRUE,3,5,3,1,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,1490,112,0,132,0.088590604,FALSE,FALSE,FALSE,28,1,TRUE,FALSE,43,5,FALSE,0.11627907,FALSE,FALSE,4,5,5,2,1,0,6,0,FALSE,FALSE,H
FALSE,TRUE,6838,231,6,915,0.133811056,FALSE,TRUE,FALSE,26,3,TRUE,FALSE,35,6,FALSE,0.171428571,FALSE,TRUE,3,4,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,24323,460,16,872,0.035850841,FALSE,FALSE,FALSE,44,3,TRUE,FALSE,41,7,FALSE,0.170731707,FALSE,FALSE,3,10,15,3,5,0,20,0,FALSE,FALSE,H
FALSE,TRUE,2015,138,1,205,0.101736973,FALSE,FALSE,FALSE,7,2,TRUE,FALSE,24,4,FALSE,0.166666667,FALSE,FALSE,3,4,4,0,0,0,4,0,FALSE,FALSE,H
FALSE,TRUE,12161,194,25,711,0.058465587,FALSE,FALSE,TRUE,31,2,TRUE,FALSE,13,2,FALSE,0.153846154,FALSE,FALSE,3,5,25,23,0,0,25,0,FALSE,FALSE,H
FALSE,TRUE,10000,320,8,621,0.0621,FALSE,FALSE,FALSE,29,1,TRUE,FALSE,45,11,FALSE,0.244444444,FALSE,FALSE,2,11,29,14,2,0,31,0,FALSE,FALSE,H
FALSE,TRUE,2856,105,4,256,0.089635854,TRUE,FALSE,FALSE,45,3,TRUE,FALSE,33,4,FALSE,0.121212121,TRUE,TRUE,2,3,1,0,1,0,2,0,TRUE,FALSE,H
FALSE,TRUE,12103,201,3,711,0.058745766,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,17,3,FALSE,0.176470588,FALSE,FALSE,3,6,33,0,6,0,39,0,FALSE,FALSE,H
FALSE,TRUE,9252,315,8,1007,0.108841332,FALSE,FALSE,FALSE,45,3,TRUE,FALSE,9,1,FALSE,0.111111111,FALSE,FALSE,2,3,3,0,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,10154,425,23,941,0.092672838,FALSE,FALSE,FALSE,49,2,TRUE,FALSE,32,5,FALSE,0.15625,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,4094,246,2,427,0.104298974,FALSE,FALSE,FALSE,30,3,TRUE,FALSE,14,1,FALSE,0.071428571,FALSE,TRUE,2,4,3,0,3,0,6,0,TRUE,FALSE,H
FALSE,TRUE,7595,468,13,768,0.101119157,FALSE,FALSE,FALSE,40,2,TRUE,FALSE,32,6,FALSE,0.1875,FALSE,FALSE,0,5,4,0,4,0,8,0,FALSE,FALSE,H
FALSE,FALSE,216,37,0,47,0.217592593,FALSE,FALSE,FALSE,48,5,FALSE,FALSE,42,8,FALSE,0.19047619,FALSE,FALSE,0,2,0,0,0,0,0,0,FALSE,FALSE,H
FALSE,TRUE,14309,393,5,1073,0.07498777,FALSE,FALSE,FALSE,26,2,TRUE,FALSE,33,6,FALSE,0.181818182,FALSE,TRUE,3,5,29,26,3,0,32,0,TRUE,FALSE,H
FALSE,TRUE,993,72,6,122,0.12286002,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,41,7,FALSE,0.170731707,FALSE,FALSE,1,3,1,0,1,0,2,0,FALSE,FALSE,H
FALSE,TRUE,10181,427,23,943,0.092623514,FALSE,FALSE,FALSE,41,2,TRUE,FALSE,39,6,FALSE,0.153846154,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,5327,214,5,287,0.053876478,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,39,8,FALSE,0.205128205,FALSE,TRUE,4,7,10,7,1,0,11,0,FALSE,FALSE,H
FALSE,TRUE,3500,165,6,262,0.074857143,FALSE,FALSE,FALSE,39,3,TRUE,FALSE,27,4,FALSE,0.148148148,FALSE,FALSE,2,4,3,0,1,0,4,0,FALSE,FALSE,H
FALSE,TRUE,9969,317,13,636,0.063797773,FALSE,FALSE,FALSE,37,2,TRUE,FALSE,46,8,FALSE,0.173913043,FALSE,TRUE,3,4,6,4,3,0,9,0,FALSE,FALSE,H
FALSE,TRUE,1220,72,4,112,0.091803279,FALSE,FALSE,FALSE,35,1,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,FALSE,3,3,1,1,0,0,1,0,FALSE,FALSE,H
FALSE,TRUE,641,45,2,52,0.081123245,FALSE,FALSE,FALSE,28,3,TRUE,FALSE,26,5,FALSE,0.192307692,FALSE,TRUE,2,4,2,0,1,0,3,0,FALSE,FALSE,H
FALSE,TRUE,10144,425,23,941,0.092764196,FALSE,FALSE,FALSE,52,2,TRUE,FALSE,37,5,FALSE,0.135135135,TRUE,FALSE,4,9,24,13,10,0,34,0,FALSE,FALSE,H
FALSE,TRUE,5335,214,5,287,0.053795689,FALSE,FALSE,FALSE,33,3,TRUE,FALSE,39,8,FALSE,0.205128205,FALSE,TRUE,4,7,10,8,1,0,11,0,FALSE,FALSE,H
